Date;Time of day;Germany/Luxembourg[€/MWh];Denmark 1[€/MWh];Denmark 2[€/MWh];France[€/MWh];Northern Italy[€/MWh];Netherlands[€/MWh];Poland[€/MWh];Sweden 4[€/MWh];Switzerland[€/MWh];Slovenia[€/MWh];Czech Republic[€/MWh];Hungary[€/MWh];Austria[€/MWh];DE/AT/LU[€/MWh];Belgium[€/MWh];Norway 2[€/MWh]
Jun 21, 2021;5:00 PM;82.94;82.94;82.94;82.94;93;82.94;82.94;82.94;81.62;93;82.94;82.94;82.94;-;82.94;53.17
Jun 21, 2021;6:00 PM;88.97;88.97;88.97;88.97;98;88.97;88.97;88.97;90.04;95;88.97;88.97;88.97;-;88.97;53.08
Jun 21, 2021;7:00 PM;93.79;93.79;93.79;93.79;100;93.79;93.79;93.79;98.03;93.79;93.79;93.79;93.79;-;93.79;53.06
Jun 21, 2021;8:00 PM;94.07;94.07;94.07;94.07;100;94.07;94.07;94.07;96.43;94.07;94.07;94.07;94.07;-;94.07;53.05
Jun 21, 2021;9:00 PM;91.27;91.27;91.27;91.27;97.91;91.27;91.27;91.27;91.63;91.27;91.27;91.27;91.27;-;91.27;53.04
Jun 21, 2021;10:00 PM;86.09;86.09;86.09;86.09;90.23;86.09;85.36;86.09;86.26;86.09;86.09;86.09;86.09;-;86.09;52.56
Jun 21, 2021;11:00 PM;77.8;77.8;77.8;77.8;84.65;77.8;77.8;77.8;78.44;77.8;77.8;77.8;77.8;-;77.8;52.34
Jun 22, 2021;12:00 AM;74.03;74.03;74.03;74.03;80.48;74.03;74.03;74.03;68.37;74.03;74.03;74.03;74.03;-;74.03;54.01
Jun 22, 2021;1:00 AM;68.38;68.38;68.38;68.38;76.36;68.38;68.38;68.38;66.15;68.38;68.38;68.38;68.38;-;68.38;54.19
Jun 22, 2021;2:00 AM;66.8;66.8;66.8;66.8;71.82;66.8;66.8;66.8;64.72;66.8;66.8;66.8;66.8;-;66.8;54.12
Jun 22, 2021;3:00 AM;65.68;65.68;65.68;65.68;71.7;65.68;65.68;65.68;63.1;65.68;65.68;65.68;65.68;-;65.68;54.13
Jun 22, 2021;4:00 AM;64.84;64.84;64.84;63.79;71.7;64.7;64.84;64.84;62.67;64.69;64.84;64.84;64.69;-;64.04;53.89
Jun 22, 2021;5:00 AM;67.67;67.67;67.67;67.67;71.7;67.67;67.67;67.67;66.35;67.67;67.67;67.67;67.67;-;67.67;53.96
Jun 22, 2021;6:00 AM;83.08;83.08;83.08;83.08;83.08;83.08;82.59;83.08;82.63;83.08;83.08;83.08;83.08;-;83.08;53.94
Jun 22, 2021;7:00 AM;93.76;93.76;93.76;93.76;93.76;93.76;88.06;93.76;92.05;93.76;93.76;93.76;93.76;-;93.76;53.99
Jun 22, 2021;8:00 AM;96;96;96;96;100;96;96;96;96.59;96;96;96;96;-;96;54.53
Jun 22, 2021;9:00 AM;93.65;93.65;93.65;93.65;98.27;93.65;93.65;93.65;92.67;93.65;93.65;93.65;93.65;-;93.65;54.66
Jun 22, 2021;10:00 AM;90.97;90.97;90.97;90.97;91.61;90.97;89.98;90.97;89.06;91;90.97;90.97;90.97;-;90.97;54.71
Jun 22, 2021;11:00 AM;90.1;90.1;90.1;90.1;90.1;90.1;90.1;90.1;86.15;90.1;90.1;90.1;90.1;-;90.1;54.9
Jun 22, 2021;12:00 PM;88.48;88.48;88.48;88.48;88.48;88.48;88.48;88.48;83.93;88.48;88.48;88.48;88.48;-;88.48;55.91
Jun 22, 2021;1:00 PM;83.9;83.9;83.9;83.9;88.56;83.9;86.29;83.9;80.66;88.56;86.29;86.29;83.9;-;83.9;56.76
Jun 22, 2021;2:00 PM;80.07;80.07;80.07;80.07;90.1;80.07;85.49;80.07;79.06;90.1;85.49;85.49;80.07;-;80.07;57.06
Jun 22, 2021;3:00 PM;81.73;81.73;81.73;81.73;91;81.73;86.07;81.73;79;91;86.07;86.07;81.73;-;81.73;54.67
Jun 22, 2021;4:00 PM;82.41;82.41;82.41;82.41;98;82.41;88.06;82.41;79.09;98;88.06;88.06;82.41;-;82.41;54.57
Jun 22, 2021;5:00 PM;89.95;89.95;89.95;89.95;100;89.95;90.62;89.95;82.78;100;90.62;90.62;89.95;-;89.95;55.35
Jun 22, 2021;6:00 PM;97.59;97.59;97.59;89.7;100;96.7;97.59;97.59;86.05;100;97.59;97.59;96.48;-;92.53;54.79
Jun 22, 2021;7:00 PM;100.46;100.46;100.46;93.35;100.09;99.66;100.46;100.46;98.15;100.09;100.46;100.46;100.09;-;95.89;54.8
Jun 22, 2021;8:00 PM;100.1;100.1;100.1;90.28;100;98.99;100.1;100.1;96.07;99.56;100.1;107.61;99.56;-;93.78;54.8
Jun 22, 2021;9:00 PM;96.87;96.87;96.87;88.92;100;96.26;96.87;96.87;89.5;100;96.87;105.88;96.11;-;91.02;54.79
Jun 22, 2021;10:00 PM;90.68;90.68;90.68;90.68;92.33;90.68;86.18;90.68;85.57;90.68;90.68;94.52;90.68;-;90.68;55.01
Jun 22, 2021;11:00 PM;82.94;82.94;82.94;82.94;88.18;82.94;82.68;82.94;79.95;82.95;82.94;82.94;82.94;-;82.94;55
Jun 23, 2021;12:00 AM;72.59;72.59;72.59;72.59;85.92;72.59;72.59;72.59;78.99;84.1;72.59;74.39;72.59;-;72.59;55.96
Jun 23, 2021;1:00 AM;72.53;72.53;72.53;72.53;84.42;72.53;72.53;72.53;73.06;72.53;72.53;72.53;72.53;-;72.53;55.97
Jun 23, 2021;2:00 AM;70.29;70.29;70.29;70.29;84.46;70.29;70.29;70.29;69.92;84.1;70.29;70.29;70.29;-;70.29;55.95
Jun 23, 2021;3:00 AM;70.09;70.09;70.09;61.36;84.42;68.53;70.09;70.09;69.08;84.1;70.09;70.09;68.85;-;64.57;56.3
Jun 23, 2021;4:00 AM;71.18;71.18;71.18;63.27;84.42;69.91;71.18;71.18;69.22;84.1;71.18;71.18;69.97;-;65.46;56.65
Jun 23, 2021;5:00 AM;75.01;75.01;75.01;72.14;84.26;74.55;75.01;75.01;73.77;74.6;75.01;75.01;74.6;-;73.19;57.53
Jun 23, 2021;6:00 AM;87.85;87.85;87.85;77.7;87.42;86.28;79.36;87.85;88.18;87.42;87.85;87.85;87.42;-;81.44;55.71
Jun 23, 2021;7:00 AM;109.93;109.93;109.93;92.08;105;107.89;86.86;109.93;99.18;108.85;109.93;109.93;108.85;-;97.11;55.57
Jun 23, 2021;8:00 AM;120;120;120;95;111.17;116.13;99.79;120;104.3;118.88;120;120;118.88;-;104.31;57.1
Jun 23, 2021;9:00 AM;103.93;103.93;103.93;94.74;111.17;102.5;99.28;103.93;100.71;111.17;103.93;103.93;103.93;-;98.15;56.57
Jun 23, 2021;10:00 AM;93.35;93.35;93.94;93.35;107;93.35;89.87;93.94;96.29;107;93.94;93.94;93.35;-;93.35;56.22
Jun 23, 2021;11:00 AM;92.08;92.08;94.34;92.08;105;92.08;91.84;94.34;95.38;105;99.64;99.64;92.08;-;92.08;55.51
Jun 23, 2021;12:00 PM;91.13;91.13;93.37;91.13;96.39;91.13;87.93;93.37;91.48;96.39;95;109.29;91.13;-;91.13;55.41
Jun 23, 2021;1:00 PM;87.55;87.55;89.7;87.55;97.08;87.55;86.08;89.7;87.47;97.08;89.99;103.96;87.55;-;87.55;55.72
Jun 23, 2021;2:00 PM;84.82;84.82;86.91;84.82;105;84.82;85.66;86.91;86.48;105;86.91;104.99;84.82;-;84.82;55.46
Jun 23, 2021;3:00 PM;79.67;79.67;81.63;79.47;109.93;78.7;85.1;81.63;86.72;109.93;85.1;111.55;80.08;-;79.34;55.41
Jun 23, 2021;4:00 PM;83.61;83.61;85.64;83.61;110;83.61;85.64;85.64;87;110;85.64;119.59;83.61;-;83.61;55.27
Jun 23, 2021;5:00 PM;90.96;90.96;90.96;90.96;113.55;90.96;90.96;90.96;94.96;113.55;90.96;124.46;90.96;-;90.96;55.31
Jun 23, 2021;6:00 PM;106.44;106.44;106.44;93.22;119.81;104.43;102.28;106.44;102.36;119.81;106.44;106.44;104.82;-;98.16;55.2
Jun 23, 2021;7:00 PM;139.72;139.72;139.72;92.32;120;134.17;115.18;139.72;99.86;138.05;139.72;139.72;138.05;-;105.43;55.18
Jun 23, 2021;8:00 PM;133.38;133.38;133.38;92.17;120;128.56;119.12;133.38;97.11;131.53;133.38;133.38;131.53;-;103.6;55.26
Jun 23, 2021;9:00 PM;112.47;112.47;112.47;92.17;111.17;110.1;110.28;112.47;93.41;111.17;112.47;132.59;111.17;-;97.83;55.31
Jun 23, 2021;10:00 PM;93.35;93.35;93.35;93.35;98.24;93.35;90.15;93.35;94.39;98.24;93.35;113.1;93.35;-;93.35;54.94
Jun 23, 2021;11:00 PM;86.34;86.34;86.34;86.34;89.94;86.34;86.34;86.34;87.07;89.94;86.34;100.57;86.34;-;86.34;55.04
Jun 24, 2021;12:00 AM;80.89;80.89;80.89;80.89;84.84;80.89;80.89;80.89;81.93;84.84;80.89;102.42;80.89;-;80.89;57.19
Jun 24, 2021;1:00 AM;79.29;79.29;79.29;79.29;80.43;79.29;79.29;79.29;80.12;80.43;79.29;79.29;79.29;-;79.29;58.97
Jun 24, 2021;2:00 AM;76.19;76.19;76.19;76.19;78.3;76.19;76.19;76.19;78.12;78.3;76.19;76.19;76.19;-;76.19;58.86
Jun 24, 2021;3:00 AM;73.31;73.31;73.31;71.51;78.82;73.08;73.31;73.31;77.38;78.82;73.31;73.31;73.06;-;72.15;58.93
Jun 24, 2021;4:00 AM;75.44;75.44;75.44;68.93;78.35;74.57;75.44;75.44;77.12;78.35;75.44;75.44;74.54;-;71.26;58.81
Jun 24, 2021;5:00 AM;78.76;78.76;78.76;73.38;78.44;78;78.76;78.76;81.13;78.44;78.76;78.76;78.02;-;75.31;59.62
Jun 24, 2021;6:00 AM;91.47;91.47;91.47;81.5;90;89.83;82.51;91.47;86.14;90.98;91.47;91.47;90.98;-;85.05;62
Jun 24, 2021;7:00 AM;104.23;104.23;104.23;100;100;103.52;91.79;104.23;103.05;103.86;104.23;104.23;103.86;-;101.51;64.19
Jun 24, 2021;8:00 AM;119.81;119.81;119.81;119.81;119.81;119.81;96.42;119.81;119.66;119.81;119.81;119.81;119.81;-;119.81;65
Jun 24, 2021;9:00 AM;115.97;115.97;115.97;115.97;120;115.97;95.88;115.97;101.54;120;115.97;115.97;115.97;-;115.97;64.57
Jun 24, 2021;10:00 AM;99.99;99.99;99.99;99.99;116.32;99.99;88.7;99.99;93.81;116.32;99.99;99.99;99.99;-;99.99;64.31
Jun 24, 2021;11:00 AM;95;95;97.33;95;111.55;95;88.63;97.33;93.03;136.99;100;100;95;-;95;63.56
Jun 24, 2021;12:00 PM;90.16;90.16;92.38;90.16;99.37;90.16;89.63;92.38;90.99;136.99;98.2;98.2;90.16;-;90.16;60.86
Jun 24, 2021;1:00 PM;88.05;88.05;90.22;87.34;100;84.44;88.07;90.22;88.37;130.75;92.42;92.42;89.97;-;86.78;60.86
Jun 24, 2021;2:00 PM;85.74;85.74;85.74;84.64;113;80.03;87.38;85.74;85.77;136.89;88.96;88.96;88.96;-;83.73;60.81
Jun 24, 2021;3:00 PM;84.96;84.96;84.96;82.51;120;75.16;88.21;84.96;86.26;120;90.01;90.01;90.01;-;80.65;60.48
Jun 24, 2021;4:00 PM;87.75;87.75;87.75;84;120.01;83.85;89.65;87.75;92.81;120.01;92.42;93.12;90.21;-;83.85;60.3
Jun 24, 2021;5:00 PM;95.94;95.94;95.94;90.26;120;95.04;95.01;95.94;97.11;120;95.94;100.26;95.14;-;92.09;60.24
Jun 24, 2021;6:00 PM;108.39;108.39;108.39;90.58;120;105.56;102.93;108.39;105.04;120;108.39;116.62;107.5;-;96.27;60.06
Jun 24, 2021;7:00 PM;129.54;129.54;129.54;93;120.01;123.62;99.8;129.54;90.82;124.39;129.54;129.94;124.39;-;104.68;60.25
Jun 24, 2021;8:00 PM;124.37;124.37;124.37;93.35;120;119.34;100.67;124.37;90.07;120;124.37;132.58;120;-;103.28;60.24
Jun 24, 2021;9:00 PM;107.37;107.37;107.37;93.92;117.97;105.2;96.52;107.37;85.92;117.97;107.37;133.97;105.48;-;98.25;60.22
Jun 24, 2021;10:00 PM;94.32;94.32;94.32;94.32;98.01;94.32;86.96;94.32;90.59;98.01;94.32;110.05;94.32;-;94.32;58.45
Jun 24, 2021;11:00 PM;88.91;88.91;88.91;88.91;91.38;88.91;84.84;88.91;87.58;91.38;88.91;90.79;88.91;-;88.91;58.25
Jun 25, 2021;12:00 AM;84.63;84.63;84.63;84.63;84.63;84.63;82.59;82.59;82.64;84.63;84.63;84.63;84.63;-;84.63;62.12
Jun 25, 2021;1:00 AM;79.62;79.62;79.62;79.62;81.22;79.62;79.62;79.62;79.47;81.22;79.62;79.62;79.62;-;79.62;61.38
Jun 25, 2021;2:00 AM;76.99;76.99;76.99;76.99;77.69;76.99;76.99;76.99;76.26;77.69;76.99;76.99;76.99;-;76.99;60.24
Jun 25, 2021;3:00 AM;75.44;75.44;75.44;75.44;76.22;75.44;75.44;75.44;75.04;76.22;75.44;75.44;75.44;-;75.44;59.98
Jun 25, 2021;4:00 AM;75.77;75.77;75.77;75.77;76.62;75.77;75.77;75.77;74.68;76.62;75.77;75.77;75.77;-;75.77;59.24
Jun 25, 2021;5:00 AM;78.3;78.3;78.3;78.3;78.3;78.3;78.3;78.3;76.48;78.3;78.3;78.3;78.3;-;78.3;59.45
Jun 25, 2021;6:00 AM;89.8;89.8;89.8;86.9;89.6;88.46;86.29;89.8;89.13;89.6;89.8;89.8;89.6;-;87.13;58.89
Jun 25, 2021;7:00 AM;100.54;100.54;100.54;94.89;99.71;98.12;88.09;100.54;98.8;100.23;100.54;100.54;100.23;-;95.46;59.88
Jun 25, 2021;8:00 AM;105.51;105.51;105.51;98.35;109.92;103.72;94.4;105.51;104.95;109.92;105.51;105.51;105.15;-;100.24;61.2
Jun 25, 2021;9:00 AM;95.02;95.02;95.02;95.02;110.35;95.02;92.64;95.02;100.1;110.35;95.02;95.02;95.02;-;95.02;62.6
Jun 25, 2021;10:00 AM;93.07;93.07;94.41;91.45;103.19;92.84;90.1;94.41;91.64;103.19;94.41;94.41;92.99;-;92.01;62.42
Jun 25, 2021;11:00 AM;89.06;89.06;91.25;89.06;99.85;89.06;89.61;91.25;86.43;99.85;113;113;89.06;-;89.06;61.91
Jun 25, 2021;12:00 PM;86.45;86.45;86.45;86.45;90;86.45;90.28;86.45;83.01;90;120.18;120.18;86.45;-;86.45;61.18
Jun 25, 2021;1:00 PM;80.07;80.07;80.07;80.07;90;80.07;88.75;80.07;79.55;90;107.06;107.06;80.07;-;80.07;62.35
Jun 25, 2021;2:00 PM;79.26;79.26;79.26;79.26;92.24;79.26;88.74;79.26;77.39;92.24;104.04;107.1;79.26;-;79.26;62.68
Jun 25, 2021;3:00 PM;78.96;78.96;78.96;78.96;91.59;78.96;88.7;78.96;77.19;91.59;113.01;113.01;78.96;-;78.96;59.99
Jun 25, 2021;4:00 PM;79.83;79.83;79.83;79.83;98.01;79.83;88.72;79.83;79.09;98.01;110;110;79.83;-;79.83;59.94
Jun 25, 2021;5:00 PM;93.27;93.27;93.27;85.83;99.16;92.2;89.23;93.27;82.25;99.16;94.59;138.54;92.92;-;88.2;59.8
Jun 25, 2021;6:00 PM;107.96;107.96;107.96;87.42;111;105;92.29;107.96;85.46;111;107.96;148.4;106.98;-;93.94;59.75
Jun 25, 2021;7:00 PM;105.99;105.99;105.99;93.35;120.24;104.14;96.65;105.99;96;120.24;105.99;142.11;105.33;-;97.35;59.77
Jun 25, 2021;8:00 PM;109.08;109.08;109.08;95.02;108.34;107.01;96.21;109.08;96.36;108.34;109.08;153.47;108.34;-;99.47;59.95
Jun 25, 2021;9:00 PM;100.72;100.72;100.72;95.82;107.22;100;91.99;100.72;95.02;107.22;100.72;152.26;100.4;-;97.38;59.87
Jun 25, 2021;10:00 PM;98.38;98.38;98.38;95.45;97.97;98.22;88.86;98.38;92.31;97.97;98.38;128.1;97.97;-;97.21;59.73
Jun 25, 2021;11:00 PM;89.71;89.71;89.71;89.71;89.71;89.71;86.95;87.56;87.91;89.71;89.71;113.76;89.71;-;89.71;59.8
Jun 26, 2021;12:00 AM;88.94;88.94;88.94;88.94;90;88.94;86.8;86.8;84.97;88.94;88.94;101.54;88.94;-;88.94;62.8
Jun 26, 2021;1:00 AM;84.33;84.33;84.33;84.33;90;84.33;84.33;84.33;79.79;84.33;84.33;84.33;84.33;-;84.33;62.36
Jun 26, 2021;2:00 AM;84.3;84.3;84.3;84.33;87.19;85;84.3;84.3;76.4;84.33;84.3;84.33;84.33;-;84.55;62.13
Jun 26, 2021;3:00 AM;81.19;81.19;81.19;72.03;84.1;81.19;81.19;81.19;73.82;80.09;81.19;81.19;80.09;-;75.5;62.04
Jun 26, 2021;4:00 AM;75.48;75.48;75.48;60.29;84.11;88.23;75.48;75.48;73.1;74.22;75.48;75.48;74.22;-;70.2;61.87
Jun 26, 2021;5:00 AM;74.03;74.03;74.03;63.66;83.87;76.69;74.03;74.03;72.94;72.9;74.03;74.03;72.9;-;68.45;61.86
Jun 26, 2021;6:00 AM;82.6;82.6;82.6;67.01;82.87;79.94;82.6;82.6;73.27;80.64;82.6;82.6;80.64;-;72.05;61.95
Jun 26, 2021;7:00 AM;81.54;81.54;81.54;79.44;81.27;81.18;81.54;81.54;75.57;81.27;81.54;81.54;81.27;-;80.11;62.34
Jun 26, 2021;8:00 AM;82.8;82.8;82.8;82.8;83.11;82.8;82.8;82.8;79.55;83.11;82.8;82.8;82.8;-;82.8;63.24
Jun 26, 2021;9:00 AM;81.52;81.52;81.52;81.52;82.77;81.52;81.52;81.52;75.76;82.77;81.52;81.52;81.52;-;81.52;63.16
Jun 26, 2021;10:00 AM;75.24;75.24;75.24;75.24;82.19;75.24;75.24;75.24;73.32;82.19;75.24;75.24;75.24;-;75.24;63.22
Jun 26, 2021;11:00 AM;73.37;73.37;73.37;73.37;81.1;73.37;73.37;73.37;71.02;81.1;73.37;73.37;73.37;-;73.37;63.33
Jun 26, 2021;12:00 PM;71.17;71.17;71.17;71.17;73.69;71.17;71.17;71.17;70.35;73.69;71.17;71.17;71.17;-;71.17;62.93
Jun 26, 2021;1:00 PM;68.97;68.97;68.97;68.97;68.97;68.97;68.97;68.97;66.78;68.97;68.97;68.97;68.97;-;68.97;62.73
Jun 26, 2021;2:00 PM;65.74;65.74;65.74;65.74;67.08;65.74;66.73;65.74;64.3;67.08;66.73;66.73;65.74;-;65.74;62.88
Jun 26, 2021;3:00 PM;64.87;64.87;64.87;64.87;75.11;64.87;71.43;64.87;63.96;75.11;71.43;71.43;64.87;-;64.87;62.75
Jun 26, 2021;4:00 PM;66.1;66.1;66.1;65.34;82.19;66.1;71.47;66.1;66.15;82.19;67.04;70.87;67.04;-;65.52;62.65
Jun 26, 2021;5:00 PM;69.74;69.74;69.74;69.21;83.87;71.2;70.86;69.74;73.08;83.87;69.74;70.87;69.57;-;68.8;62.54
Jun 26, 2021;6:00 PM;83.78;83.78;83.78;75.08;85;82.32;83.78;83.78;76.22;85;83.78;83.78;82.67;-;77.85;62.61
Jun 26, 2021;7:00 PM;94.24;94.24;94.24;85.3;94.74;94.24;94.24;94.24;82.24;94.74;94.24;94.24;92.98;-;92.47;62.66
Jun 26, 2021;8:00 PM;95.95;95.95;95.95;88.55;94.91;95.95;95.95;95.95;86.64;94.91;95.95;95.95;94.91;-;94.33;62.51
Jun 26, 2021;9:00 PM;95.29;95.29;95.29;91.66;94.78;95.29;95.29;95.29;87.15;94.78;95.29;98.75;94.78;-;94.5;62.14
Jun 26, 2021;10:00 PM;91.03;91.03;91.03;91.03;91.03;91.03;91.03;91.03;87.68;91.03;91.03;91.03;91.03;-;91.03;61.15
Jun 26, 2021;11:00 PM;84.78;84.78;84.78;84.78;84.78;84.78;84.78;84.78;82.12;84.78;84.78;84.78;84.78;-;84.78;61.01
Jun 27, 2021;12:00 AM;76.89;76.89;76.89;76.89;82.08;76.89;76.89;76.89;79.68;76.89;76.89;76.89;76.89;-;76.89;61.84
Jun 27, 2021;1:00 AM;71;71;71;71;77.64;71;71;71;74.11;71;71;71;71;-;71;61.77
Jun 27, 2021;2:00 AM;68.05;68.05;68.05;68.05;77.55;68.05;68.05;68.05;71.9;68.05;68.05;68.05;68.05;-;68.05;61.65
Jun 27, 2021;3:00 AM;68.18;68.18;68.18;61.25;67.8;68.18;67.25;67.25;69.77;67.25;67.25;67.25;67.25;-;62.21;61.53
Jun 27, 2021;4:00 AM;68.16;68.16;68.16;48.71;66.3;68.16;66.52;66.52;68.34;65.55;66.52;66.52;65.55;-;51.44;61.39
Jun 27, 2021;5:00 AM;65.92;65.92;65.92;26.3;75.98;65.92;65.92;65.92;68.04;65.92;65.92;65.92;65.92;-;32.22;61.29
Jun 27, 2021;6:00 AM;66.07;66.07;66.07;26.19;75.38;66.07;66.07;66.07;68.35;66.07;66.07;66.07;66.07;-;31.92;60.89
Jun 27, 2021;7:00 AM;65.03;65.03;65.03;42.12;74.81;60.8;65.03;65.03;70.39;65.03;65.03;65.03;65.03;-;49.4;59.84
Jun 27, 2021;8:00 AM;62.29;62.29;62.29;62.29;75.44;62.29;62.29;62.29;68.69;68;62.29;62.29;62.29;-;62.29;60.3
Jun 27, 2021;9:00 AM;59.61;59.61;59.61;59.61;82.19;59.61;62.29;59.61;63.86;68;59.61;59.61;59.61;-;59.61;57.71
Jun 27, 2021;10:00 AM;52.89;52.89;52.89;52.89;82.87;52.89;62.34;52.89;59.96;60;52.89;52.89;52.89;-;52.89;52.11
Jun 27, 2021;11:00 AM;52.96;52.96;52.96;52.96;82.87;52.96;62.28;52.96;55.81;80.63;52.96;52.96;52.96;-;52.96;51.42
Jun 27, 2021;12:00 PM;49.58;49.58;49.58;49.58;82.77;49.58;61.8;49.58;50.95;82.77;49.58;49.58;49.58;-;49.58;49.94
Jun 27, 2021;1:00 PM;31.51;31.51;32.29;31.51;81.1;31.51;60.55;32.29;32.03;81.1;31.51;31.51;31.51;-;31.51;33.57
Jun 27, 2021;2:00 PM;21.73;21.73;30.32;21.73;82.19;21.73;60.8;30.32;26.01;68;21.73;35.01;21.73;-;21.73;31.23
Jun 27, 2021;3:00 PM;27.18;27.18;31.86;12.82;82.77;27.18;61.03;31.86;26.28;60;49.04;57.08;49.04;-;12.82;41.09
Jun 27, 2021;4:00 PM;45.05;45.05;45.05;16.5;82.97;40.65;60.55;45.05;42.75;60.55;60.55;60.55;60.55;-;22.75;48.38
Jun 27, 2021;5:00 PM;67.03;67.03;67.03;18.77;87.1;59;67.03;67.03;70.33;67.03;67.03;67.03;67.03;-;34.08;56.2
Jun 27, 2021;6:00 PM;80.55;80.55;80.55;38.94;87.98;73.49;80.55;80.55;78.91;87.98;80.55;80.55;78.32;-;52.12;61.16
Jun 27, 2021;7:00 PM;90.85;90.6;90.85;67.75;92.99;90.6;90.3;90.3;86.76;92.99;90.85;90.85;87.86;-;73.9;62
Jun 27, 2021;8:00 PM;95;95;95;72;93.2;92.6;93.22;93.22;85.94;93.2;95;95;92.15;-;78.87;62.06
Jun 27, 2021;9:00 PM;93.68;93.68;93.68;88;98;92.84;93.68;93.68;88.11;98;93.68;101.51;92.99;-;89.79;62.1
Jun 27, 2021;10:00 PM;92.91;92.91;92.91;92.91;93.2;92.91;90.68;90.68;88.07;93.2;92.91;92.91;92.91;-;92.91;61.8
Jun 27, 2021;11:00 PM;86.96;86.96;86.96;86.96;89.5;86.96;84.87;84.87;83.58;89.5;86.96;86.96;86.96;-;86.96;61.84
Jun 28, 2021;12:00 AM;81.2;81.2;81.2;81.2;81.2;81.2;81.2;81.2;76.48;81.2;81.2;81.2;81.2;-;81.2;61.96
Jun 28, 2021;1:00 AM;73.38;73.38;73.38;73.38;76.86;73.38;73.38;73.38;72.64;73.38;73.38;73.38;73.38;-;73.38;61.85
Jun 28, 2021;2:00 AM;70.2;70.2;70.2;70.2;75;70.2;70.2;70.2;68.97;70.2;70.2;70.2;70.2;-;70.2;61.79
Jun 28, 2021;3:00 AM;68.92;68.92;68.92;68.92;74.24;68.92;68.92;68.92;67.24;68.92;68.92;68.92;68.92;-;68.92;61.77
Jun 28, 2021;4:00 AM;69.15;69.15;69.15;67.99;74.24;69.15;69.15;69.15;66.14;73.25;69.15;69.15;69.01;-;68.4;61.72
Jun 28, 2021;5:00 AM;74;74;74;74;75;74;74;74;73.75;75;74;74;74;-;74;61.47
Jun 28, 2021;6:00 AM;94.29;94.29;94.29;88.61;91.58;93.41;85.15;94.29;85.61;93.96;94.29;94.29;93.96;-;90.41;61.69
Jun 28, 2021;7:00 AM;103.18;103.18;103.18;95.4;96.28;102.57;88.24;103.18;90.81;103.18;103.18;103.18;103.18;-;99.61;62.31
Jun 28, 2021;8:00 AM;98.49;98.49;98.49;98.49;98.49;98.49;91.03;98.49;95.55;98.49;98.49;98.49;98.49;-;98.49;62.44
Jun 28, 2021;9:00 AM;94.24;94.24;94.24;94.24;97.33;94.24;90.19;94.24;90.64;97.33;94.24;112.02;94.24;-;94.24;62.67
Jun 28, 2021;10:00 AM;89.7;89.7;89.7;89.7;94.93;89.7;88.04;89.7;88.01;94.93;89.7;110.04;89.7;-;89.7;62.76
Jun 28, 2021;11:00 AM;86.95;86.95;86.95;86.95;94.39;86.95;86.95;86.95;86.24;94.39;86.95;105.99;86.95;-;86.95;62.77
Jun 28, 2021;12:00 PM;86.74;86.74;86.74;86.74;94;86.74;86.74;86.74;83.43;94;86.74;125.18;86.74;-;86.74;62.74
Jun 28, 2021;1:00 PM;78.47;78.47;80.4;79.9;95.23;78.47;85.81;80.4;79.65;95.23;85.81;111.93;81.43;-;78.79;62.67
Jun 28, 2021;2:00 PM;76.4;76.4;78.27;76.4;100.45;76.4;84.62;78.27;79.16;100.45;84;113.26;76.4;-;76.4;62.49
Jun 28, 2021;3:00 PM;81.2;81.2;81.2;81.2;104.34;81.2;84.52;81.2;80.54;104.34;81.2;124.99;81.2;-;81.2;62.29
Jun 28, 2021;4:00 PM;84.96;84.96;84.96;84.96;112.6;84.96;84.96;84.96;81.57;112.6;84.96;126.97;84.96;-;84.96;62.14
Jun 28, 2021;5:00 PM;90.45;90.45;90.45;90.45;120;90.45;90.45;90.45;89.29;120;90.45;127.12;90.45;-;90.45;61.69
Jun 28, 2021;6:00 PM;99.62;99.62;99.62;99.62;120.05;99.62;99.16;99.62;91.44;120.05;99.62;136.23;99.62;-;99.62;61.28
Jun 28, 2021;7:00 PM;123.96;123.96;123.96;123.96;123.96;123.96;109.67;123.96;97.32;123.96;123.96;150.14;123.96;-;123.96;61.11
Jun 28, 2021;8:00 PM;117.96;117.96;117.96;109.79;123.11;117.96;109.25;117.96;95.38;123.11;117.96;150.14;116.83;-;116.45;60.9
Jun 28, 2021;9:00 PM;98.98;98.98;98.98;98.98;118.96;98.98;98.98;98.98;93.69;118.96;98.98;149.09;98.98;-;98.98;60.78
Jun 28, 2021;10:00 PM;97.49;97.49;97.49;97.49;100;97.49;90.58;97.49;94.07;100;97.49;126.99;97.49;-;97.49;60.74
Jun 28, 2021;11:00 PM;89.59;89.59;89.59;89.59;94.38;89.59;85.63;89.59;88.31;94.38;89.59;108.52;89.59;-;89.59;60.64
Jun 29, 2021;12:00 AM;81.03;81.03;81.03;81.03;92.58;81.03;81.03;81.03;88.6;92.58;81.03;81.03;81.03;-;81.03;61.11
Jun 29, 2021;1:00 AM;76.33;76.33;76.33;76.33;87.4;76.33;76.33;76.33;80.38;87.4;76.33;76.33;76.33;-;76.33;60.88
Jun 29, 2021;2:00 AM;74.98;74.98;74.98;74.98;85.07;74.98;74.98;74.98;78.7;85.07;74.98;74.98;74.98;-;74.98;60.85
